@RELATION <ISCXFlowMeter-generated-flows>,,,,
@ATTRIBUTE min_fiat NUMERIC,,,,
@ATTRIBUTE min_biat NUMERIC,,,,
@ATTRIBUTE max_fiat NUMERIC,,,,
@ATTRIBUTE max_biat NUMERIC,,,,
@ATTRIBUTE class1 {TOR,NONTOR},,,
@DATA,,,,
7009057,7069556,1654775.33333333,1663432.44444444,NONTOR
4320603,4321006,1273720.4,1273584,NONTOR
-1,-1,0,0,NONTOR
9835056,9612803,9835056,9612803,NONTOR
2524672,2523402,860777.333333333,867257,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
4929514,4929173,1537476.5,1537442.5,NONTOR
9390192,9466966,2069057,2081831.33333333,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
57880,61540,28940.5,61540,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
9305980,9226508,2793369.75,2773048,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
12221111,12220026,4093315,4099364,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
6417305,6339930,2238826.83333333,2225767.33333333,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
7443889,7464237,2794254.6,2794162.6,NONTOR
6100906,6101369,2158961.33333333,2159181.66666667,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
3064972,2987561,3064972,2987561,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
6814261,6863034,2290851.66666667,2317042,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
12739393,12739900,4539517.33333333,4539700.66666667,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
10893276,10971921,10900000,11000000,NONTOR
2176118,2196084,745046.666666667,770854,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
7428723,7487751,2485151.16666667,2485141.66666667,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
9761075,9761385,4394880,4394731.33333333,NONTOR
749406,750691,382914.666666667,383481.333333333,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
8365404,8385040,3685582.75,4916202.33333333,NONTOR
6010074,6010607,2723065,2723008.8,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
5290850,5290018,1955069.71428571,1955568.14285714,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
5169257,5169196,2585125.4,2585175.6,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
4325688,4383729,1187248.6,1204972.8,NONTOR
-1,-1,0,0,NONTOR
78911,59,78911,59,NONTOR
7840681,7845211,1722519.5,1722565.66666667,NONTOR
7860851,7787806,2569980.25,2570115.5,NONTOR
7700742,7701481,2284284.33333333,2271542.83333333,NONTOR
7647884,7647616,1946406,1936002,NONTOR
4001963,4001847,2324763.33333333,2299994.66666667,NONTOR
4000610,4001714,1762468.75,1743702.75,NONTOR
2909251,2984812,1481401,1518903.5,NONTOR
2984975,3038506,1012890.66666667,1037533.33333333,NONTOR
6128599,6127730,2310361.66666667,2297591,NONTOR
6127692,6127049,2000251.83333333,2000254,NONTOR
9836964,9838512,3229467.75,3210562.5,NONTOR
2706301,2781288,1379024.5,1417255.5,NONTOR
7488526,7487817,2221247.33333333,2221169.83333333,NONTOR
2403996,2330822,1229341.5,1192936,NONTOR
-1,-1,0,0,NONTOR
2458749,2404040,844890.666666667,819837.666666667,NONTOR
3778302,3853241,2136781.5,2136649,NONTOR
4917461,4918043,2206433,2224769,NONTOR
57618,58741,57618,58741,NONTOR
-1,-1,0,0,NONTOR
55517,54086,37791.5,27485,NONTOR
-1,-1,0,0,NONTOR
134449,93,134449,93,NONTOR
3656834,3656699,554359.409090909,555432.590909091,NONTOR
6415051,6467318,294131.895833333,404083.285714286,NONTOR
3395182,3394918,2463032.8,2458072,NONTOR
2599363,2651183,260125.961538462,396306.764705882,NONTOR
5033861,5033097,1597956,1309650,NONTOR
3657118,3709551,388355.947368421,507096.724137931,NONTOR
5006291,5006979,3554414.33333333,3554486,NONTOR
3459046,3434740,207699.512820513,298111.666666667,NONTOR
3584972,3593659,828318.444444444,828358.055555555,NONTOR
3455636,3508115,282652.921568627,401145.416666667,NONTOR
5004291,5006094,3789548.66666667,3789916.66666667,NONTOR
4817426,4868998,345650.073170732,522960.259259259,NONTOR
5002804,5004198,4988466.33333333,4988601.33333333,NONTOR
4653415,4705110,459192.21875,588726.76,NONTOR
4987631,4987871,1179932.22222222,1062071.7,NONTOR
1961780,2014634,206023.133333333,303884.1,NONTOR
5033368,5007996,1245437.2,1132234.36363636,NONTOR
5397669,5375965,271482.058823529,385279.305555556,NONTOR
2709331,2761098,297332.604651163,427014.2,NONTOR
5007886,5007194,4938588,4938036.66666667,NONTOR
4496820,4548798,461262.375,612869.625,NONTOR
5005685,5004898,5002631,5002721.5,NONTOR
4550990,4602896,482344.193548387,650107.608695652,NONTOR
5007210,5006637,5000299.5,4999847.5,NONTOR
4896620,4947236,342895.909090909,418323.518518519,NONTOR
5012224,5012306,5002914,5002812,NONTOR
4998953,4999369,1040119.35714286,1041924.14285714,NONTOR
3478268,3529776,272425.222222222,393782.322580645,NONTOR
5010958,5010456,2858127.2,2858233.4,NONTOR
86519,24914,17354.6,11633,NONTOR
5001084,5000614,2999539.2,2804920.75,NONTOR
8487614,8463338,420853.814814815,595357.894736842,NONTOR
7349220,7348856,1454741.71428571,1247806.77777778,NONTOR
4684005,4735573,224995.682539683,315518.133333333,NONTOR
5022334,5022845,5011289,5011904,NONTOR
4899015,4874638,372892.108108108,444225.387096774,NONTOR
5010385,5011246,4992729.33333333,4988577.5,NONTOR
3127611,3179970,372950.4375,495133.958333333,NONTOR
5016587,5082070,4962585.5,4995652,NONTOR
2785310,2836266,311884.675675676,425510.222222222,NONTOR
5004925,5003155,5000468,4998508.33333333,NONTOR
3463902,3439540,285327.230769231,395584.535714286,NONTOR
6860800,6950115,3983437,5975686.5,NONTOR
4880042,4930412,446361.037037037,600047.1,NONTOR
5017453,5016771,5003126,5002253.5,NONTOR
3806950,3858669,351162.666666667,480701.958333333,NONTOR
5015252,5015101,5012034.5,5011678,NONTOR
4047962,4098733,356646.926829268,485714.133333333,NONTOR
5001908,4999722,4997692,4995199.5,NONTOR
4278571,4330796,439819.151515152,557204.884615385,NONTOR
4992716,5010899,3915656,4280648.33333333,NONTOR
3069470,3121029,412909.916666667,529936.107142857,NONTOR
5041341,5042547,5007422.5,5007665,NONTOR
4895444,4947010,428504.90625,593907.043478261,NONTOR
4895364,4947151,366560,497544.272727273,NONTOR
4946562,4983225,1935589.14285714,2258195.83333333,NONTOR
5767546,5818562,532276.518518519,715973.7,NONTOR
4986882,4986368,4149666,4179312.66666667,NONTOR
3461958,3512978,410101.6,529626.074074074,NONTOR
5009384,5009385,3591216,3590503.66666667,NONTOR
4898812,4953883,355319.142857143,467190.125,NONTOR
5000337,5001692,5000236,5001187.5,NONTOR
4918515,4946109,420005.878787879,574951.125,NONTOR
5039496,5041440,5005022,5005190.5,NONTOR
4834070,4886810,454155.060606061,597323.64,NONTOR
5021562,5021140,5012621.5,5012632,NONTOR
4129570,4181088,469358.322580645,630210.565217391,NONTOR
5004402,5002594,5002609,5001662.5,NONTOR
4888149,4940247,522723.25,698297.388888889,NONTOR
5011478,5011906,3336084,5004377.5,NONTOR
4417506,4472057,330543.738095238,421530.151515151,NONTOR
5024443,5024311,3749798.25,3331627.33333333,NONTOR
4890471,4943865,416022.833333333,557284.8,NONTOR
5020413,5021210,3552685,4035024.33333333,NONTOR
3708008,3761252,493163.931034483,602666.458333333,NONTOR
5009585,5008136,5006479.5,5006327,NONTOR
4884022,4935936,478720.838709677,616151.583333333,NONTOR
4992689,4994491,3632143.33333333,3631657,NONTOR
4883453,4935060,369345.081081081,547604.92,NONTOR
5000994,5002199,3535467.5,4714474.66666667,NONTOR
3998727,4050857,353852.125,470078.633333333,NONTOR
4339783,4314866,889612.8,741591.166666667,NONTOR
29334,52185,4857.5652173913,2558.8139534884,NONTOR
50863,-1,50863,0,NONTOR
30331,-1,30331,0,NONTOR
-1,-1,0,0,NONTOR
42733,20253,18323.75,10186,NONTOR
29285,-1,29285,0,NONTOR
29942,-1,29942,0,NONTOR
54127,28467,47430.5,28467,NONTOR
29230,-1,29230,0,NONTOR
11468299,11538960,1793210.125,2386330.33333333,NONTOR
29890,-1,29890,0,NONTOR
50948,28583,20288.375,15640.2857142857,NONTOR
29555,-1,29555,0,NONTOR
961125,989051,265277.5,504534.5,NONTOR
58758,51171,9854.6666666667,16791.4,NONTOR
8499516,8426220,8499516,8426220,NONTOR
-1,-1,0,0,NONTOR
53704,53435,53704,53435,NONTOR
-1,-1,0,0,NONTOR
10910866,10911800,3728789.25,3709906.5,NONTOR
4038530,3962984,2353121,2353274,NONTOR
8458630,8460616,2909967,2313517.8,NONTOR
-1,-1,0,0,NONTOR
3307607,3378621,3307607,3378621,NONTOR
-1,-1,0,0,NONTOR
3399700,3379068,1170983,1145772.66666667,NONTOR
-1,-1,0,0,NONTOR
12563855,12488330,6761422,6728466.5,NONTOR
-1,-1,0,0,NONTOR
4849256,4829432,1467935.75,1449695.25,NONTOR
-1,-1,0,0,NONTOR
2057513,2131424,1055847.5,1093041,NONTOR
-1,-1,0,0,NONTOR
2185644,2131637,754270.666666667,728913.333333333,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
5999869,5994453,5999869,5994453,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
8469279,8469534,8469279,8469534,NONTOR
-1,-1,0,0,NONTOR
4981519,4981779,3816193.66666667,3841206,NONTOR
4927979,4927962,2323516.8,2308672.4,NONTOR
8317194,8316657,3695329,3713853,NONTOR
8316104,8317057,2499554.5,2486803.5,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
134096,90,134096,90,NONTOR
3578979,3581902,1218454.33333333,1211759.33333333,NONTOR
-1,-1,0,0,NONTOR
3582015,3581313,1817525,1817556.5,NONTOR
-1,-1,0,0,NONTOR
133955,69,133955,69,NONTOR
5449798,5480464,1470410.8,1470341.4,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
5327552,5323239,1417134.71428571,1417201.71428571,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
1079115,1076108,1079115,1076108,NONTOR
6930228,7007302,1481656.8,1489266.4,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
4319834,4320757,1159010.72727273,1157811.72727273,NONTOR
4478729,4395594,2262787.5,2224078,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
4928723,4929558,1159976.125,1159986.125,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
9316223,9389599,3073864.5,2471038.8,NONTOR
62495,60608,62495,60608,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
9321870,9294747,2349660.33333333,2011387.42857143,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
11037842,11116056,5550150.5,5586780,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
6501331,6418416,1689624.625,1678793.75,NONTOR
7363224,7442008,4657616,4657474,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
6104035,6101839,1619998,1619181.25,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
3084708,3064171,1065518.66666667,1040306.33333333,NONTOR
6736398,6812619,3399436,3435550,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
12688160,12685850,2280270.5,2270420.33333333,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
1972638,2047794,261760.888888889,325615.714285714,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
13902021,13817292,7495597,13800000,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
7359411,7429782,2485359.33333333,2485244,NONTOR
9759766,9760556,2209755.16666667,2206616.83333333,NONTOR
812607,826508,570369,574714.5,NONTOR
8291714,8365529,8291714,8365529,NONTOR
-1,-1,0,0,NONTOR
12043366,11813112,12000000,11800000,NONTOR
11343967,11344655,2273992.33333333,2269075,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
5231943,5234375,1368803.4,1368779,NONTOR
5168849,5168990,1617127.375,1436407.11111111,NONTOR
-1,-1,0,0,NONTOR
4249128,4325744,1175621.4,1187054.6,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
35,-1,35,0,NONTOR
1547,1092,57.3532608696,217.2553191489,NONTOR
706,-1,138.5434782609,0,NONTOR
1914,1995,621.4,706,NONTOR
-1,-1,0,0,NONTOR
1959,1102,435.2857142857,803.6666666667,NONTOR
200,-1,165.5,0,NONTOR
1786,1851,556,630.25,NONTOR
15,-1,15,0,NONTOR
2354,1241,501.5714285714,1183.5,NONTOR
337,-1,226.6666666667,0,NONTOR
1302,1368,376.6666666667,625.3333333333,NONTOR
241,-1,241,0,NONTOR
19805,19216,2649.5,6758,NONTOR
417,-1,218,0,NONTOR
1328,1428,517.8,547.5,NONTOR
55,-1,55,0,NONTOR
12336,5310,54.3125,128.7436489607,NONTOR
503,-1,89.5568181818,0,NONTOR
2889,1781,882,952.5,NONTOR
217,-1,147,0,NONTOR
2185,1184,46.4327018943,103.1322869955,NONTOR
281,-1,61.2105263158,0,NONTOR
917,1119,449.6,480.25,NONTOR
157,-1,157,0,NONTOR
2194,1175,85.183908046,291.9130434783,NONTOR
715,-1,146.7727272727,0,NONTOR
1416,1420,586,577.25,NONTOR
135,-1,135,0,NONTOR
37252,36654,441.3636363636,1657.4615384615,NONTOR
2131,-1,330.68,0,NONTOR
1632,1687,582,638,NONTOR
239,-1,151,0,NONTOR
5513761,5514632,232951.968253968,232945.777777778,NONTOR
2111,1246,48.4105392157,112.0962099125,NONTOR
336,-1,63.8181818182,0,NONTOR
1685,1752,590.5,655.25,NONTOR
1361,-1,715,0,NONTOR
3583,1184,37.2761950748,79.3717549325,NONTOR
472,-1,61.5135135135,0,NONTOR
972,1078,413.5,465.75,NONTOR
318,-1,242.5,0,NONTOR
2201,1500,73.6598639456,259.8684210526,NONTOR
683,-1,86.1351351351,0,NONTOR
1299,1019,611.25,513.5,NONTOR
13382,-1,6734,0,NONTOR
13770,6106,59.1233167966,134.3648208469,NONTOR
536,-1,85.7634408602,0,NONTOR
1659,1740,570.25,611.5,NONTOR
277,-1,157.5,0,NONTOR
219661,219117,52.9479960155,104.5672937771,NONTOR
535,-1,84.5,0,NONTOR
142939,140978,3539.8571428572,12277.8333333333,NONTOR
1141,-1,177.2,0,NONTOR
1009,1101,389.25,442,NONTOR
1001,-1,524,0,NONTOR
19299,19428,3528,6802,NONTOR
207,-1,207,0,NONTOR
2683,2768,995.25,1249.5,NONTOR
522,-1,290.5,0,NONTOR
3170802,3177225,255473.523809524,261683.268292683,NONTOR
2112,1131,45.8637168142,128.4816753927,NONTOR
951,-1,114.1397849462,0,NONTOR
1695,1758,598.25,645,NONTOR
731,-1,397,0,NONTOR
2284,1669,109.8591549296,375.2631578947,NONTOR
746,-1,156.8333333333,0,NONTOR
1884,1966,614.5,682.75,NONTOR
1045,-1,562,0,NONTOR
26423,25338,238.7071428571,909.6944444444,NONTOR
1230,-1,151.2,0,NONTOR
1043,1229,415.25,466.25,NONTOR
651,-1,356.5,0,NONTOR
3057,2024,55.1797752809,205.6470588235,NONTOR
788,-1,126.0149253731,0,NONTOR
1499,1558,573.5,603,NONTOR
887,-1,475,0,NONTOR
9078,3248,45.7104779412,103.2419700214,NONTOR
221,-1,61.5128205128,0,NONTOR
1718,1782,632.4,538.2,NONTOR
1132,-1,605,0,NONTOR
1617,1210,70.4268292683,247.0909090909,NONTOR
625,-1,133.05,0,NONTOR
1506,1638,547.6,492.2,NONTOR
925,-1,493.5,0,NONTOR
24285,22710,82.4084507042,210.1386138614,NONTOR
520,-1,91.2808988764,0,NONTOR
1407,1478,734.4,629,NONTOR
923,-1,500,0,NONTOR
16363,14389,40.9989314971,75.6164473684,NONTOR
879,-1,93.6956521739,0,NONTOR
2358,2380,707.6,657,NONTOR
551,-1,296.5,0,NONTOR
25414,24330,4426.3333333333,8643,NONTOR
147,-1,147,0,NONTOR
2110,2172,912.8,618.2,NONTOR
776,-1,418,0,NONTOR
33865,33186,1911,5936,NONTOR
507,-1,176.6,0,NONTOR
1597,1759,623.2,525,NONTOR
813,-1,436.5,0,NONTOR
59957928,612962,3813713.0625,63225.6875,NONTOR
224,-1,224,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
1529578,1581490,189195.313432836,189182.537313433,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
4950293,5010572,2943.6632768362,3046.8649122807,NONTOR
1049576,1049856,111167.829787234,208920,NONTOR
378,921,261,921,NONTOR
400,960,271.5,960,NONTOR
461462,360632,6549.6746411483,10904.347107438,NONTOR
337,897,238.5,897,NONTOR
374,916,260,916,NONTOR
346,975,244.5,975,NONTOR
360,867,252,867,NONTOR
398,890,271.5,890,NONTOR
367,791,254.5,791,NONTOR
1985493,2043343,4913.2254812099,9299.8388791594,NONTOR
494,897,269,897,NONTOR
325,952,222,952,NONTOR
1431755,1481977,359.1110583175,682.3995135444,NONTOR
500,953,316,953,NONTOR
355,875,222,875,NONTOR
3494237,3545976,612.9136155071,1162.2457219251,NONTOR
423,730,249.5,730,NONTOR
676,952,374.5,952,NONTOR
1586305,1634337,2881.983073668,1876.5445891784,NONTOR
690,1059,390.5,1059,NONTOR
446,1000,267,1000,NONTOR
499,1019,294.5,1019,NONTOR
26681,26567,1559.6540703727,810.9872794197,NONTOR
479,1012,288,1012,NONTOR
493,1101,297,1101,NONTOR
588,3429,339.5,3429,NONTOR
58425,58239,1601.7937186198,858.3498769248,NONTOR
553,1071,319,1071,NONTOR
1069,986,565.5,986,NONTOR
2000,2381,1042,2381,NONTOR
48787,48844,1436.7502874665,804.6163670512,NONTOR
455,997,275.5,997,NONTOR
396,905,303.5,905,NONTOR
1446558,1496535,1774.7354611848,1054.811143505,NONTOR
5914932,6122576,286909.214285714,290073.888888889,NONTOR
8731326,8935103,13686.066091954,10885.5245714286,NONTOR
200070,1648,2699.0352941177,291.21,NONTOR
63,-1,63,0,NONTOR
5498271,5558263,6612.5747767857,6377.2497308934,NONTOR
807702,808151,126395.361702128,237557,NONTOR
10489744,10706588,488767.28,500464.791666667,NONTOR
197258,12458,739.3109987358,482.2509920635,NONTOR
3866551,4071729,33327.5656565657,23648.0394265233,NONTOR
6275583,462167,38620.7720930233,6443.1197183099,NONTOR
5291250,5344061,841.9389615537,825.761176623,NONTOR
1117983,1118370,135889.936170213,255396.64,NONTOR
1074,1089,89.3043478261,176.4565217391,NONTOR
387,-1,387,0,NONTOR
1394,1931,649.75,685.5,NONTOR
-1,-1,0,0,NONTOR
1434,1038,458.8571428571,701.25,NONTOR
134,-1,134,0,NONTOR
1278,1784,577.75,611.75,NONTOR
-1,-1,0,0,NONTOR
2054,1283,491.5714285714,815.25,NONTOR
303,-1,303,0,NONTOR
1071,1302,464,486.75,NONTOR
-1,-1,0,0,NONTOR
19253,19237,2651.375,5254.75,NONTOR
379,-1,379,0,NONTOR
970,1366,497,532,NONTOR
-1,-1,0,0,NONTOR
23,-1,23,0,NONTOR
5180,5219,61.3144230769,122.2730769231,NONTOR
289,-1,289,0,NONTOR
2280,1785,899.5,927.25,NONTOR
385,-1,385,0,NONTOR
1705,1235,49.4327018943,98.4282868526,NONTOR
281,-1,281,0,NONTOR
660,1069,421.75,452.25,NONTOR
-1,-1,0,0,NONTOR
765,-1,765,0,NONTOR
1709,1227,110.7011494253,214.6136363636,NONTOR
527,-1,527,0,NONTOR
1076,1357,516,544.25,NONTOR
-1,-1,0,0,NONTOR
24,-1,24,0,NONTOR
37001,36682,514.9797979798,1016.04,NONTOR
558,-1,558,0,NONTOR
1100,1626,584.25,611,NONTOR
851,-1,851,0,NONTOR
5513464,5514544,232951.650793651,232943.761904762,NONTOR
1514,1194,52.2193627451,103.8897058824,NONTOR
289,-1,289,0,NONTOR
1184,1690,596,626.25,NONTOR
1370,-1,1370,0,NONTOR
1677,1235,39.1583775954,78.1061776062,NONTOR
232,-1,232,0,NONTOR
587,1019,407,436.5,NONTOR
786,-1,786,0,NONTOR
1939,1600,89.2448979592,174.4324324324,NONTOR
298,-1,298,0,NONTOR
1098,1026,476.75,489,NONTOR
12881,-1,12881,0,NONTOR
5950,6003,64.5754783841,128.7790368272,NONTOR
209,-1,209,0,NONTOR
1171,1678,573.75,604,NONTOR
417,-1,417,0,NONTOR
218966,219027,54.4639983122,108.5992306768,NONTOR
530,-1,530,0,NONTOR
142620,141026,3545.4285714286,7082.7619047619,NONTOR
368,-1,368,0,NONTOR
641,1048,403.25,435,NONTOR
859,-1,859,0,NONTOR
18681,19404,3467.3333333333,6785.3333333333,NONTOR
269,-1,269,0,NONTOR
2514,2706,1189,1235.75,NONTOR
24,-1,24,0,NONTOR
3163547,3177197,255480.976190476,261683.585365854,NONTOR
1633,1081,62.4884955752,124.109540636,NONTOR
321,-1,321,0,NONTOR
1182,1695,597.5,629.5,NONTOR
851,-1,851,0,NONTOR
1945,1598,137.5211267606,265.9166666667,NONTOR
347,-1,347,0,NONTOR
1367,1900,631.5,664,NONTOR
959,-1,959,0,NONTOR
25882,25365,266.9571428571,530.9285714286,NONTOR
910,-1,910,0,NONTOR
830,1163,429.25,444.75,NONTOR
339,-1,339,0,NONTOR
1967,1961,85.797752809,169.5671641791,NONTOR
144,-1,144,0,NONTOR
1137,1498,550.75,586,NONTOR
778,-1,778,0,NONTOR
3186,3233,48.7895220588,97.2334558824,NONTOR
221,-1,221,0,NONTOR
1195,1717,607,851.6666666667,NONTOR
830,-1,575.5,0,NONTOR
1175,1249,101.3536585366,197.9512195122,NONTOR
458,-1,458,0,NONTOR
943,1575,541.25,775.3333333333,NONTOR
905,-1,471,0,NONTOR
23422,22741,92.0678617157,183.4271099744,NONTOR
370,-1,370,0,NONTOR
1934,1430,750.75,1004.3333333333,NONTOR
1998,-1,1004.5,0,NONTOR
14244,14282,37.7480632842,75.3348598844,NONTOR
115,-1,115,0,NONTOR
1902,2323,727.25,1067,NONTOR
409,-1,210,0,NONTOR
24953,24357,4395.3333333333,8624,NONTOR
212,-1,212,0,NONTOR
1920,2104,758.75,983.6666666667,NONTOR
173,-1,93.5,0,NONTOR
33759,33209,1916.5263157895,3622.6,NONTOR
249,-1,249,0,NONTOR
1186,1696,581.75,823,NONTOR
1757,-1,885.5,0,NONTOR
59957530,612953,3813684.625,63222.5,NONTOR
237,-1,237,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
23,-1,23,0,NONTOR
-1,-1,0,0,NONTOR
23,-1,23,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
1515892,1581470,189201.208955224,189181.940298507,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
-1,-1,0,0,NONTOR
77468,39837,11311.8571428571,13067.6666666667,NONTOR
220,-1,111.5,0,NONTOR
28991,29625,303.5859741918,46.8847180455,NONTOR
429,-1,73.1666666667,0,NONTOR
23786,24132,315.6243025418,50.9594269685,NONTOR
829,-1,38.2916666667,0,NONTOR
15057,15570,253.3789716927,40.5602705457,NONTOR
737,-1,49.2352941176,0,NONTOR
1988,2895,248.347826087,42.6514459665,NONTOR
267,-1,39.8571428571,0,NONTOR
29744,29692,318.7028199566,49.7853976532,NONTOR
650,-1,94.5714285714,0,NONTOR
34436,35173,302.9457831325,46.9368784724,NONTOR
175,-1,20.8888888889,0,NONTOR
75122,37937,8707.1111111111,9641.5,NONTOR
678,-1,340.5,0,NONTOR
37643,37300,562.0729927007,59.6549570648,NONTOR
154,-1,154,0,NONTOR
